FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_SEX,Sesso (NOTE_SEX),NOTE_AGE,Età (NOTE_AGE),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,IT,Italia,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2020,9.163328,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2010,5.868133,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2011,5.714572,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2012,7.361215,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2013,8.376752,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2014,8.610039,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2015,8.063631,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2016,7.567175,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2017,6.931861,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2018,6.558536,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2019,6.0867,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITCD,Nord,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2020,5.832298,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2010,6.1777,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2011,6.271396,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2012,7.959673,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2013,8.872695,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2014,9.283608,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2015,8.641234,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2016,8.147793,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2017,7.423524,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2018,6.97688,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2019,6.52516,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC,Nord-ovest,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2020,5.985402,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC1,Piemonte,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2010,7.516071,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC1,Piemonte,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2011,7.560364,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC1,Piemonte,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2012,9.19603,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
A,Annuale,ITC1,Piemonte,UNEM_R,Tasso di disoccupazione,9,Totale,Y_GE15,15 anni e più,2013,10.53161,,,,,,,,,,,TIME__2017_N1,'Dal 2017 i dati tengono conto del nuovo assetto degli enti territoriali della Sardegna (Legge regionale n. 2/2016 e successiva delibera della Giunta regionale n. 23/5 del 20 aprile 2016), che prevede la soppressione delle province di Olbia–Tempio, Ogliastra, Medio Campidano, Carbonia Iglesias e Cagliari, la modifica delle province di Sassari, Nuoro e Oristano e l"'istituzione della nuova provincia Sud Sardegna e della Città metropolitana di Cagliari, formata da 17 comuni della originaria provincia. Per i dettagli si veda:Riferimenti alle variazioni territoriali[http://www.istat.it/it/archivio/6789]',,,,,,
